t,name,C,q,a,F,H,work_lawfulness,work_record_intensity,work_fidelity,kingdom_lawfulness,kingdom_record_intensity,kingdom_fidelity,kingdom_overlap,ai_consolidation,ai_governance,ai_fidelity,ai_opacity,digital_work_record,digital_kingdom_record,ai_consolidated_record,P_ref,P,K,O,work_benefit,work_cost,kingdom_benefit,kingdom_cost,kingdom_presence_lift,grace_coherence,grace_relief,work_to_kingdom_bleed,kingdom_to_work_bleed,ai_audit,ai_scale,ai_false,ai_context_loss,ai_net,future_tension,benefit,cost,net,dF,dq,dC,dH
37,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,4.6134111929161765,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,21.941826392882017,11.99943630860736,24.505591670475336,0.20759477499920154,0.07101563035358835,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
38,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,4.7350736249161764,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,22.413608128953197,12.257441945521286,25.032498153770582,0.20759477499920154,0.06947647100788894,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
39,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,4.856736056916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,22.880672047663662,12.512867526066072,25.554135572232877,0.20759477499920154,0.0680026143527844,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
40,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,4.978398488916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,23.343065327187023,12.765738850805413,26.070556616510547,0.20759477499920154,0.0665899907747169,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
41,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.100060920916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,23.80083467391515,13.01608146229736,26.58181345034544,0.20759477499920154,0.06523486193217995,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
42,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.221723352916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,24.254026327176,13.263920647674386,27.087957715841984,0.20759477499920154,0.06393378772050451,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
43,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.343385784916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,24.70268606390424,13.509281441197642,27.589040538683562,0.20759477499920154,0.06268359711255943,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
44,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.465048216916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,25.146859203265194,13.752188626785665,28.085112533296726,0.20759477499920154,0.06148136235500197,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
45,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.586710648916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,25.58659061123254,13.992666740517809,28.576223807963757,0.20759477499920154,0.06032437607805341,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
46,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.708373080916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,26.021924705120213,14.230740073112631,29.06242396988412,0.20759477499920154,0.05921013094209222,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
47,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.830035512916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,26.452905458069008,14.466432672381504,29.543762130185275,0.20759477499920154,0.05813630149901217,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
48,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,5.951697944916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,26.879576403488315,14.69976834565769,30.02028690888342,0.20759477499920154,0.05710072799218642,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
49,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.073360376916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,27.30198063945343,14.930770662201112,30.492046439794585,0.20759477499920154,0.05610140185754326,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
50,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.195022808916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,27.720160833058895,15.159462955579102,30.95908837539664,0.20759477499920154,0.05513645272093873,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
51,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.316685240916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,28.134159224728304,15.38586832602331,31.421459891642673,0.20759477499920154,0.05420413671471706,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
52,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.4383476729161755,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,28.54401763248102,15.610009642763076,31.879207692726247,0.20759477499920154,0.0533028259599104,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
53,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.560010104916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,28.949777456156205,15.831909546335446,32.33237801579899,0.20759477499920154,0.05243099908062001,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
54,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.681672536916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,29.351479681594643,16.05159045087209,32.781016635640995,0.20759477499920154,0.05158723263430404,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
55,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.803334968916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,29.749164884778693,16.26907454636337,33.22516886928459,0.20759477499920154,0.05077019335642839,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
56,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,6.924997400916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,30.142873235930903,16.484383800899735,33.66487958059174,0.20759477499920154,0.04997863113060339,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
57,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.046659832916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,30.532644503571593,16.697539962890737,34.100193184785816,0.20759477499920154,0.04921137260624385,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
58,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.168322264916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,30.918518058535874,16.90856456326183,34.53115365293796,0.20759477499920154,0.04846731539522043,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
59,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.289984696916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,31.300532877950513,17.11747891762921,34.95780451640858,0.20759477499920154,0.047745422787136116,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
60,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.411647128916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,31.678727549171004,17.32430412845292,35.38018887124449,0.20759477499920154,0.04704471892994901,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
61,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.533309560916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,32.0531402736793,17.52906108716839,35.798349382532045,0.20759477499920154,0.04636428442882752,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
62,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.654971992916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,32.4238088709425,17.731770476296706,36.21232828870672,0.20759477499920154,0.04570325232149762,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
63,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.776634424916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,32.790770782233075,17.93245277153374,36.62216740581965,0.20759477499920154,0.045060804393035926,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
64,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,7.898296856916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,33.15406307441074,18.131128243818402,37.02790813176146,0.20759477499920154,0.04443616779717071,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
65,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.019959288916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,33.51372244366664,18.32781696138022,37.429591450443844,0.20759477499920154,0.04382861195475555,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
66,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.141621720916175,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,33.869785219229975,18.522538791766415,37.82725793593941,0.20759477499920154,0.043237445703245725,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
67,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.263284152916176,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,34.22228736703768,18.71531340384875,38.22094775658001,0.20759477499920154,0.04266201467379402,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
68,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.384946584916177,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,34.5712644933673,18.90616026981026,38.61070067901421,0.20759477499920154,0.04210169887503926,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
69,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.506609016916178,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,34.916751848433634,19.095098667112158,38.99655607222407,0.20759477499920154,0.0415559104648312,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
70,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.628271448916179,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,35.2587843299493,19.282147680441035,39.37855291150183,0.20759477499920154,0.041024091693055764,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
71,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.74993388091618,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,35.59739648664981,19.467326203636624,39.756729782386806,0.20759477499920154,0.04050571300042657,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
72,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.87159631291618,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,35.93262252178331,19.650652941600256,40.13112488456294,0.20759477499920154,0.04000027125961931,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
73,AI panopticon consolidation across dual regimes,0.0,1.0,0.78,0.0,8.993258744916181,0.1,0.96,0.72,0.86,0.42,0.9,0.45,0.95,0.1,0.76,0.9,36.264496296565476,19.832146412184255,40.501776035717306,0.20759477499920154,0.03950728814646896,0.0,0.0,0.0,0.1169088,0.0,0.01533336,0.0,0.0,0.0,0.0641088,0.0,0.0,0.09507326399999998,0.03424018501225883,0.0147744,-0.1440878490122588,0.010017,0.0,0.35045580901225887,-0.35045580901225887,-0.16846142399999997,0.023826542581225883,-0.0957258,0.12166243199999999
